LABEL,TRACK_INDEX,TRACK_ID,NUMBER_SPOTS,NUMBER_GAPS,NUMBER_SPLITS,NUMBER_MERGES,NUMBER_COMPLEX,LONGEST_GAP,TRACK_DURATION,TRACK_START,TRACK_STOP,TRACK_DISPLACEMENT,TRACK_X_LOCATION,TRACK_Y_LOCATION,TRACK_Z_LOCATION,TRACK_MEAN_SPEED,TRACK_MAX_SPEED,TRACK_MIN_SPEED,TRACK_MEDIAN_SPEED,TRACK_STD_SPEED,TRACK_MEAN_QUALITY,TOTAL_DISTANCE_TRAVELED,MAX_DISTANCE_TRAVELED,CONFINEMENT_RATIO,MEAN_STRAIGHT_LINE_SPEED,LINEARITY_OF_FORWARD_PROGRESSION,MEAN_DIRECTIONAL_CHANGE_RATE
Label,Track index,Track ID,Number of spots in track,Number of gaps,Number of split events,Number of merge events,Number of complex points,Longest gap,Track duration,Track start,Track stop,Track displacement,Track mean X,Track mean Y,Track mean Z,Track mean speed,Track max speed,Track min speed,Track median speed,Track std speed,Track mean quality,Total distance traveled,Max distance traveled,Confinement ratio,Mean straight line speed,Linearity of forward progression,Mean directional change rate
Label,Index,ID,N spots,N gaps,N splits,N merges,N complex,Lgst gap,Duration,Track start,Track stop,Track disp.,Track X,Track Y,Track Z,Mean sp.,Max speed,Min speed,Med. speed,Std speed,Mean Q,Total dist.,Max dist.,Cfn. ratio,Mn. v. line,Fwd. progr.,Mn. ? rate
,,,,,,,,,(frame),(frame),(frame),(pixel),(pixel),(pixel),(pixel),(pixel/frame),(pixel/frame),(pixel/frame),(pixel/frame),(pixel/frame),(quality),(pixel),(pixel),,(pixel/frame),,(rad/frame)
Track_277,277,277,11,0,0,0,0,0,10.0,0.0,10.0,0.0,493.3833491842446,276.22201177434465,0.0,2.4302252705658707,11.457495654609975,0.7182386479464753,1.5817677214551875,3.201959672200374,753.5454545454545,24.302252705658706,11.457495654609975,0.0,0.0,0.0,0.9747343914931754
Track_278,278,278,11,0,0,0,0,0,10.0,0.0,10.0,0.0,351.4023345115092,536.1466098047712,0.0,2.0234814029333545,7.217892100764006,0.7601196032007849,1.2376374666205006,2.0883255382301704,681.9090909090909,20.234814029333545,7.217892100764006,0.0,0.0,0.0,1.3989580219909217
Track_279,279,279,11,0,0,0,0,0,10.0,0.0,10.0,0.0,394.2916913203983,432.7117547103317,0.0,1.6620238055221588,7.454678274206272,0.25771839376125505,1.2461918403516845,2.064532264431642,999.1818181818181,16.620238055221588,7.454678274206272,0.0,0.0,0.0,0.9494705396564377
Track_280,280,280,11,0,0,0,0,0,10.0,0.0,10.0,0.0,379.258412635133,534.9114134152787,0.0,1.6207216883547564,7.378606672191518,0.1871635416082159,0.7938211823789393,2.2491570316269835,461.3636363636364,16.207216883547567,7.378606672191518,0.0,0.0,0.0,1.5115576910315367
Track_281,281,281,8,0,0,0,0,0,7.0,0.0,7.0,4.055199531159499,116.274464445588,282.0953967696636,0.0,1.471945092616642,2.3648231971069613,0.8471786581006286,1.0687401963140792,0.663340547146658,887.375,10.303615648316494,4.055199531159499,0.3935705357780962,0.5793142187370712,0.3935705357780962,1.731186757188668
Track_282,282,282,11,0,0,0,0,0,10.0,0.0,10.0,0.0,312.0563226318984,437.5101240862685,0.0,1.533102172406474,3.431372554634297,0.3359243825367623,1.33429724568324,0.955002332244984,837.7272727272727,15.33102172406474,6.670972922098851,0.0,0.0,0.0,0.9924845187619913
Track_283,283,283,10,0,0,0,0,0,9.0,0.0,9.0,20.903238472997003,265.1206898324703,530.355556993368,0.0,2.4631124751367928,4.12583910389606,1.3601185328751755,2.448537638011519,0.8916185283501391,792.7,22.168012276231135,20.903238472997003,0.942945998609436,2.3225820525552225,0.942945998609436,0.6142513770742591
Track_284,284,284,11,0,0,0,0,0,10.0,0.0,10.0,0.0,176.524432123415,284.1243852713241,0.0,1.571318999444657,7.203621703384906,0.23940166772541813,0.7856096899564681,2.135989144945382,941.7272727272727,15.71318999444657,7.203621703384906,0.0,0.0,0.0,0.8432220361357701
Track_285,285,285,11,0,0,0,0,0,10.0,0.0,10.0,0.0,483.1219696553299,550.63160577714,0.0,1.3772521551082988,5.714538484339264,0.20181085626838827,0.6995152355548644,1.652545577003861,748.5454545454545,13.772521551082987,5.714538484339264,0.0,0.0,0.0,1.393620075042517
Track_286,286,286,11,0,0,0,0,0,10.0,0.0,10.0,0.0,363.3020468018939,427.72259992229743,0.0,2.7757661361217134,13.282854025468962,0.2751128024958092,2.055456290905173,3.7768743930514934,593.0909090909091,27.757661361217135,13.282854025468962,0.0,0.0,0.0,1.137963864216076
Track_287,287,287,11,0,0,0,0,0,10.0,0.0,10.0,0.0,247.98185497501052,290.3306946712813,0.0,3.3212161841984056,12.90637588613228,0.45584848003579714,2.556937729093171,3.5209479923903833,1161.5454545454545,33.212161841984056,12.90637588613228,0.0,0.0,0.0,1.3186835790458833
Track_288,288,288,10,0,0,0,0,0,9.0,0.0,9.0,14.613118391169609,575.4543681541659,545.6426207427688,0.0,3.77984437415222,12.632069898051906,1.027346911489798,1.911534781680298,4.015505163201729,1103.6,34.01859936736998,16.54909721567879,0.4295626117160557,1.6236798212410677,0.4295626117160557,1.3430216495441925
Track_289,289,289,11,0,0,0,0,0,10.0,0.0,10.0,0.0,508.0795249909277,435.73469682069504,0.0,2.5568501484253776,11.073224409212143,0.7576837209249047,1.922837720793687,3.0605699149371834,842.7272727272727,25.56850148425378,11.073224409212143,0.0,0.0,0.0,0.6381558382695021
Track_290,290,290,11,0,0,0,0,0,10.0,0.0,10.0,0.0,630.2021717591883,286.8222269254694,0.0,2.37569833787046,9.877109287468455,0.6930064453024046,1.6594246697007513,2.6929013099292614,700.3636363636364,23.756983378704604,9.877109287468455,0.0,0.0,0.0,0.6175870891642004
Track_291,291,291,9,0,0,0,0,0,8.0,0.0,8.0,13.581975544702573,311.1409579260644,541.9741011203485,0.0,1.7621425918243527,2.634898739461198,0.3728233533745754,1.9276177756312811,0.6574375536224105,1191.888888888889,14.097140734594822,13.581975544702573,0.9634560511531237,1.6977469430878216,0.9634560511531237,0.25436837388480343
Track_292,292,292,11,0,0,0,0,0,10.0,0.0,10.0,0.0,603.2855185561406,425.0791218978521,0.0,2.2303335194813885,10.165091306889646,0.09934573008729033,1.264694837605358,2.8779143382734445,548.2727272727273,22.303335194813886,10.165091306889646,0.0,0.0,0.0,0.8018077596517332
Track_293,293,293,11,0,0,0,0,0,10.0,0.0,10.0,0.0,312.73315234786526,290.8321443318478,0.0,1.36356206127923,5.660979136888546,0.22301972326255093,1.1662317713122807,1.5597685052334322,1217.8181818181818,13.635620612792302,5.660979136888546,0.0,0.0,0.0,1.3082379635937977
Track_294,294,294,11,0,0,0,0,0,10.0,0.0,10.0,0.0,442.64523040752925,543.8325578594718,0.0,0.6999127183858591,1.366080183283565,0.04091629467348668,0.7152159619437846,0.4361609610914401,539.3636363636364,6.999127183858592,1.9754571578923352,0.0,0.0,0.0,2.121120418282747
Track_295,295,295,11,0,0,0,0,0,10.0,0.0,10.0,19.781213788900846,572.4846996577145,284.2447152795959,0.0,2.9498912286045913,12.731476381804727,1.2216177940035722,1.9098051266104668,3.4765263440551095,606.5454545454545,29.49891228604592,19.781213788900846,0.6705743451516378,1.9781213788900847,0.6705743451516379,0.6284397612169924
Track_296,296,296,11,0,0,0,0,0,10.0,0.0,10.0,0.0,548.5825896438615,545.7760070833734,0.0,2.0786874444026013,8.863607995591932,0.7661316003502521,1.361077889975304,2.41602372425962,536.1818181818181,20.78687444402601,8.863607995591932,0.0,0.0,0.0,1.0378356816643324
Track_297,297,297,11,0,0,0,0,0,10.0,0.0,10.0,0.0,430.7968876331954,460.79493445077094,0.0,4.110788802851843,9.673796166600283,0.3686870639122855,1.922820740583285,4.230616330067616,1449.909090909091,41.10788802851843,12.399939705892075,0.0,0.0,0.0,1.9272216072736361
Track_298,298,298,10,0,0,0,0,0,9.0,0.0,9.0,17.0328754926019,93.83296234953227,297.05922354496636,0.0,3.0423568596805706,8.297081821224278,1.3715014659619431,1.9686867334390483,2.3014961261076827,963.6,27.381211737125135,17.0328754926019,0.6220643431023791,1.8925417214002112,0.6220643431023791,1.111758859461113
Track_299,299,299,11,0,0,0,0,0,10.0,0.0,10.0,0.0,395.774625750401,553.7628627872759,0.0,2.670022791843702,12.797915859073155,0.619322908822758,1.5702300484497635,3.6784084008977542,958.3636363636364,26.70022791843702,12.797915859073155,0.0,0.0,0.0,0.8192038945180725
Track_300,300,300,11,0,0,0,0,0,10.0,0.0,10.0,29.810775871545548,106.31135793362328,178.59910847702997,0.0,3.1741057150221597,14.793902591201858,0.6496408527151545,2.146125716892621,4.129991455901946,1170.909090909091,31.7410571502216,29.810775871545548,0.9391866102776424,2.9810775871545547,0.9391866102776425,0.7947015192516683
Track_301,301,301,9,0,0,0,0,0,8.0,0.0,8.0,9.913463621875678,140.10148435463358,434.4792948262073,0.0,2.17178282589162,4.676100681263464,0.7714498869671014,2.1884470207663664,1.3397364420687037,710.4444444444445,17.374262607132962,9.913463621875678,0.5705832728581948,1.2391829527344598,0.5705832728581949,1.2067285790667053
Track_302,302,302,11,0,0,0,0,0,10.0,0.0,10.0,0.0,465.5975724936971,295.09033259530236,0.0,1.7989186876551857,7.351932300683063,0.2656762751084187,1.2052854437020115,2.0374927932546543,833.5454545454545,17.98918687655186,8.611771704809291,0.0,0.0,0.0,0.6369871258169942
Track_303,303,303,3,0,0,0,0,0,2.0,0.0,2.0,1.7109137682207172,70.39723151733172,437.5147922867866,0.0,3.468089618243426,4.068759214058405,2.8674200224284476,4.068759214058405,0.849475088906708,762.3333333333334,6.936179236486852,4.068759214058405,0.24666516101842956,0.8554568841103586,0.24666516101842956,2.783025228291371
Track_304,304,304,11,0,0,0,0,0,10.0,0.0,10.0,0.0,654.5714529412625,297.37483849398666,0.0,1.5359737158806372,6.695780486993889,0.2267570046544299,0.8408016583965932,1.8856904076680692,694.8181818181819,15.359737158806372,6.695780486993889,0.0,0.0,0.0,0.9018530709450039
Track_305,305,305,9,1,0,0,0,1,9.0,0.0,9.0,16.78210547920874,220.09049891842807,557.8058348603375,0.0,3.5035462803910695,10.058760888752676,0.8275416031042236,2.6832231968542803,3.1248274518426795,977.4444444444445,28.855911846232782,16.78210547920874,0.5815829202915898,1.864678386578749,0.5322259897108057,0.5730588534448425
Track_306,306,306,9,1,0,0,0,1,9.0,0.0,9.0,22.200737636967652,231.04286172868564,178.5817729190483,0.0,3.5005203455400102,5.5368129216244855,2.0870335139952756,3.24723107608362,1.3784609971334805,1044.888888888889,30.532395914205047,22.200737636967652,0.7271207179204324,2.466748626329739,0.7046805568413871,0.7533061547637441
Track_307,307,307,11,0,0,0,0,0,10.0,0.0,10.0,0.0,685.3912875456103,439.48663787782556,0.0,3.128828000731618,10.359849299054785,0.8257630570673391,2.3640463336365025,2.7037691625679194,698.5454545454545,31.28828000731618,10.359849299054785,0.0,0.0,0.0,0.889363402133822
Track_308,308,308,10,0,0,0,0,0,9.0,0.0,9.0,17.02649307671106,240.4526117925646,549.4595079088115,0.0,1.9751399215267011,3.2724285310020393,0.9357237322197429,1.9552458626366034,0.8074216176787333,745.9,17.77625929374031,17.02649307671106,0.9578220476738167,1.8918325640790066,0.9578220476738167,0.386541388596349
Track_309,309,309,11,0,0,0,0,0,10.0,0.0,10.0,0.0,208.62770853720747,298.8609300970946,0.0,1.4317022311722236,5.7491253903876585,0.4924543505793743,0.9666241209158148,1.5760589339556612,1110.5454545454545,14.317022311722237,5.7491253903876585,0.0,0.0,0.0,1.1317658773091575
Track_310,310,310,11,0,0,0,0,0,10.0,0.0,10.0,0.0,381.0668068025171,191.12296895114287,0.0,3.501266257818987,10.30850168082032,0.522636065156137,2.582747006465462,3.2631544333489737,1350.4545454545455,35.01266257818987,15.773065633295271,0.0,0.0,0.0,1.1814628843066095
Track_311,311,311,11,0,0,0,0,0,10.0,0.0,10.0,0.0,408.13800568428724,303.46245503529195,0.0,1.3040372866799514,6.298730138630713,0.4501459642924852,0.6282920765091448,1.780553719169651,1562.5454545454545,13.040372866799515,6.298730138630713,0.0,0.0,0.0,0.8174696045309321
Track_312,312,312,10,0,0,0,0,0,9.0,0.0,9.0,17.106738692956455,228.25180098296332,438.1932640391742,0.0,1.9495359250655993,2.2666882996940645,1.6695905851427486,1.975823851009313,0.2508791462873079,1038.4,17.545823325590398,17.106738692956455,0.9749749769796472,1.9007487436618282,0.9749749769796474,0.3264546520534875
Track_313,313,313,11,0,0,0,0,0,10.0,0.0,10.0,0.0,558.8398519167065,186.58710082544513,0.0,3.0461270823276174,13.819135169395633,0.7494489412545017,2.114008996474075,3.8337647367438716,936.2727272727273,30.461270823276173,13.819135169395633,0.0,0.0,0.0,0.8542565603387557
Track_314,314,314,10,0,0,0,0,0,9.0,0.0,9.0,17.532239466796387,275.83747961093366,557.9514069824215,0.0,2.0731163516572297,3.663026609224672,1.0727462881445184,1.8526001509888608,0.8603207447930775,1467.4,18.658047164915068,17.532239466796387,0.939661011242609,1.9480266074218209,0.939661011242609,0.163046837277395
Track_315,315,315,8,0,0,0,0,0,7.0,0.0,7.0,6.189178191072649,119.08079767156994,446.30253984449496,0.0,2.390882758562064,6.806172144527939,0.9704203191129925,1.685420331649717,2.0155745892189074,831.375,16.73617930993445,6.189178191072649,0.3698083102753809,0.8841683130103785,0.36980831027538097,1.460834580590219
Track_316,316,316,11,0,0,0,0,0,10.0,0.0,10.0,0.0,279.58396381624493,301.8153887364733,0.0,1.758368296968349,8.271402024724384,0.2188774984831311,1.015141727191114,2.3307054096359296,793.5454545454545,17.583682969683487,8.271402024724384,0.0,0.0,0.0,1.1683274031046937
Track_317,317,317,11,0,0,0,0,0,10.0,0.0,10.0,0.0,507.9843402981721,566.3491448359044,0.0,1.3652316436003806,5.275133476574109,0.5195175559682715,0.9727649495393027,1.4123126978305225,715.0909090909091,13.652316436003806,6.182077469851021,0.0,0.0,0.0,0.9909396400237479
Track_318,318,318,11,0,0,0,0,0,10.0,0.0,10.0,0.0,482.9132578326715,191.6442773452644,0.0,1.720251091626138,6.958558016309178,0.23097558695496126,1.371814154029026,1.903422166961982,880.0909090909091,17.20251091626138,6.958558016309178,0.0,0.0,0.0,1.2573855408688877
Track_319,319,319,11,0,0,0,0,0,10.0,0.0,10.0,0.0,344.4305883739897,302.9847398313665,0.0,2.0754464260722667,9.946240067879879,0.6566516196815254,1.0659656127614159,2.817342297482966,1168.3636363636363,20.75446426072267,9.946240067879879,0.0,0.0,0.0,0.7977517233459335
Track_320,320,320,11,0,0,0,0,0,10.0,0.0,10.0,0.0,581.5068545103421,449.66620094778904,0.0,1.4954945428835764,4.788006084083071,0.2126687633535111,0.8870201188934673,1.592272402929618,974.4545454545455,14.954945428835762,4.788006084083071,0.0,0.0,0.0,1.9221426177784044
Track_321,321,321,11,0,0,0,0,0,10.0,0.0,10.0,0.0,627.3408904040917,559.2814759490212,0.0,3.045571522454498,10.439942691981027,1.1111077546421402,1.9721117550360834,2.8240166941392495,1034.1818181818182,30.455715224544985,10.439942691981027,0.0,0.0,0.0,0.8908695438076248
Track_322,322,322,11,0,0,0,0,0,10.0,0.0,10.0,0.0,439.35429668443396,306.83949222224214,0.0,1.960499534185801,8.276573665296231,0.34740425981089973,1.0098262552868869,2.4697974652166366,1047.8181818181818,19.604995341858007,8.276573665296231,0.0,0.0,0.0,1.2523938005843602
Track_323,323,323,11,0,0,0,0,0,10.0,0.0,10.0,0.0,357.72145161443984,559.7507432398855,0.0,1.8588701644321448,6.410794535792691,0.3242081476106229,1.4696031339059967,1.7124845638111328,957.8181818181819,18.58870164432145,6.410794535792691,0.0,0.0,0.0,1.3108054445146171
Track_324,324,324,8,0,0,0,0,0,7.0,0.0,7.0,8.553339941990416,263.661028010756,7.700790023829669,0.0,2.4134876456250476,9.595764091068139,0.9584318133812457,1.3683342349951697,3.1722292056964525,728.625,16.894413519375334,8.553339941990416,0.5062821465912996,1.221905705998631,0.5062821465912997,1.3092482455421661
Track_325,325,325,10,0,0,0,0,0,9.0,0.0,9.0,19.20263310545222,653.096174165689,441.33738365907357,0.0,2.470303557254856,5.153420606481102,0.4632638869339258,1.9806578315349814,1.4705061131425263,1034.3,22.232732015293706,19.20263310545222,0.8637100061406261,2.1336259006058023,0.8637100061406261,0.9742370480890382
Track_326,326,326,11,0,0,0,0,0,10.0,0.0,10.0,0.0,601.8389279813478,304.422438564083,0.0,1.4737612117081271,4.348782292429532,0.5007354140249348,1.5268176152003263,1.1038331127136884,929.8181818181819,14.73761211708127,4.484066500250007,0.0,0.0,0.0,1.3413295803186134
Track_327,327,327,5,0,0,0,0,0,4.0,0.0,4.0,3.0135315659812165,565.1336312780874,564.7606835796933,0.0,1.072548560170528,1.3650260286573321,0.8479024663986101,1.2253680662434678,0.2633435966237843,511.6,4.290194240682112,3.0135315659812165,0.7024231064890165,0.7533828914953041,0.7024231064890165,1.5919635159463963
Track_328,328,328,6,0,0,0,0,0,5.0,0.0,5.0,5.703476730523413,296.12436139837024,4.435724948838769,0.0,1.2404074247422654,2.3029127849638806,0.1825757544365416,1.3798825315506362,0.7730159351883508,255.0,6.202037123711326,5.707888601931049,0.919613445833492,1.1406953461046825,0.9196134458334919,0.7604484570535588
Track_329,329,329,11,0,0,0,0,0,10.0,0.0,10.0,0.0,682.7766530284974,306.45898158981345,0.0,2.0051771064296777,9.499622388266541,0.3327409302015898,1.199031184731848,2.7226789692644235,763.6363636363636,20.051771064296773,9.499622388266541,0.0,0.0,0.0,0.9878392757679961
Track_330,330,330,2,0,0,0,0,0,1.0,0.0,1.0,0.22204223756521782,313.02756341944416,3.5967001065667144,0.0,0.22204223756521782,0.22204223756521782,0.22204223756521782,0.22204223756521782,NaN,120.5,0.22204223756521782,0.22204223756521782,1.0,0.22204223756521782,1.0,NaN
Track_331,331,331,11,0,0,0,0,0,10.0,0.0,10.0,0.0,588.4660236219239,191.04928889510168,0.0,2.4383934979152815,11.634954090963182,0.8744512032004007,1.4834874199589896,3.249189342383992,653.1818181818181,24.383934979152812,11.634954090963182,0.0,0.0,0.0,0.7593835261203565
Track_332,332,332,11,0,0,0,0,0,10.0,0.0,10.0,0.0,552.7942323295906,451.7962702651748,0.0,1.8888800653415356,4.935580155318039,0.18172995056138824,2.124868498297912,1.4720896190739023,1195.090909090909,18.888800653415355,6.023489826107165,0.0,0.0,0.0,0.9341680419702154
Track_333,333,333,11,0,0,0,0,0,10.0,0.0,10.0,32.09056610664545,198.01524030772705,559.6862266667295,0.0,4.107824958144406,13.498463542079,2.1177792811234815,2.980968655618598,3.428476344693985,1030.1818181818182,41.078249581444055,32.09056610664545,0.781205782466969,3.2090566106645446,0.7812057824669688,0.8042486116611328
Track_334,334,334,11,0,0,0,0,0,10.0,0.0,10.0,0.0,516.3374478079501,312.2639608963298,0.0,2.206468516978181,8.425797490828653,0.7305090632611352,1.6319777008197514,2.2778335431230397,1171.7272727272727,22.06468516978181,8.425797490828653,0.0,0.0,0.0,1.3959191028172173
Track_335,335,335,8,0,0,0,0,0,7.0,0.0,7.0,7.846522768116428,405.6073880778837,450.91870804268456,0.0,1.374306904598228,2.017009690610889,0.8210459695838774,1.4270435046427958,0.4650632771520197,673.0,9.620148332187597,7.846522768116428,0.8156342810082376,1.1209318240166326,0.8156342810082379,0.8914529668103947
Track_336,336,336,11,0,0,0,0,0,10.0,0.0,10.0,0.0,353.41823201878304,5.117901001651092,0.0,2.8085590867423598,8.428340262713471,0.07173846254208106,2.4591379355675724,2.698248394546147,562.0,28.0855908674236,11.449311571896477,0.0,0.0,0.0,1.2444347408100882
Track_337,337,337,11,0,0,0,0,0,10.0,0.0,10.0,0.0,546.7776384720415,310.27403454456004,0.0,1.7491772899291849,6.078433619487602,0.6206327815264236,1.2578999570799476,1.5963775047610156,1029.4545454545455,17.49177289929185,6.078433619487602,0.0,0.0,0.0,1.6483203113471419
Track_338,338,338,11,0,0,0,0,0,10.0,0.0,10.0,0.0,425.2846845969127,565.0202578199315,0.0,1.3441702412979248,4.625159226300149,0.10522867673056284,1.3188038871340322,1.2695030777987413,662.8181818181819,13.44170241297925,5.24653210993729,0.0,0.0,0.0,1.3804229987071273
Track_339,339,339,11,0,0,0,0,0,10.0,0.0,10.0,0.0,508.7768148069594,196.4321084359107,0.0,2.13060146214992,7.954765835236531,0.6238267197697528,1.6677455966740162,2.115358868160024,795.4545454545455,21.3060146214992,7.954765835236531,0.0,0.0,0.0,0.9980154648560347
Track_340,340,340,3,0,0,0,0,0,2.0,0.0,2.0,1.4347672635360067,382.1472472132489,4.653359985739585,0.0,1.6519001562188431,1.9129488706182098,1.3908514418194762,1.9129488706182098,0.36917863234364523,237.66666666666666,3.3038003124376862,1.4347672635360067,0.43427784001793185,0.7173836317680033,0.43427784001793185,2.297447305901994
Track_341,341,341,11,0,0,0,0,0,10.0,0.0,10.0,0.0,616.3042638638628,445.07636684720035,0.0,2.3296108392193906,9.815575632818858,0.4093500907054794,2.0160154679759583,2.704861638161694,768.0,23.296108392193904,9.815575632818858,0.0,0.0,0.0,0.8040178204516492
Track_342,342,342,11,0,0,0,0,0,10.0,0.0,10.0,0.0,453.0346670387904,568.7899171957739,0.0,1.4869036238066817,5.524198932803462,0.22480823417749418,1.3458992045928075,1.5139194998708219,823.1818181818181,14.869036238066816,5.524198932803462,0.0,0.0,0.0,0.944145925701815
Track_343,343,343,11,0,0,0,0,0,10.0,0.0,10.0,0.0,410.3639005202838,5.390721718097853,0.0,2.1878981213770046,4.067283709705143,0.23032531299149295,2.635087044092801,1.2705663188100909,481.45454545454544,21.878981213770047,6.283458606761952,0.0,0.0,0.0,1.7725753982192982
Track_344,344,344,11,0,0,0,0,0,10.0,0.0,10.0,0.0,576.6204632046258,305.57572320195595,0.0,1.5544772471470443,6.315372342135717,0.5296972744668508,1.1703202030920918,1.7415217256882378,662.2727272727273,15.544772471470447,7.127997334236662,0.0,0.0,0.0,0.921178212192873
Track_345,345,345,11,0,0,0,0,0,10.0,0.0,10.0,0.0,135.23326290090412,194.5760201714753,0.0,1.989093188476016,9.507289335290867,0.2201317284411828,1.287535666708713,2.699011515874474,976.6363636363636,19.89093188476016,9.507289335290867,0.0,0.0,0.0,1.020049433654671
Track_346,346,346,4,0,0,0,0,0,3.0,0.0,3.0,2.612117536116417,449.99088881501314,3.3468684349653177,0.0,2.167067289563406,3.280484729370908,1.2321625771011129,1.9885545622181975,1.0357634890446565,271.75,6.501201868690218,3.280484729370908,0.4017899442096041,0.870705845372139,0.4017899442096042,2.602108427165476
Track_347,347,347,11,0,0,0,0,0,10.0,0.0,10.0,0.0,523.8903850830859,458.41290585352164,0.0,1.3526788783939823,3.8683939528936078,0.28975958133993573,1.3293971755470493,1.0385899776534777,936.0,13.526788783939821,3.8683939528936078,0.0,0.0,0.0,0.734936472393341
Track_348,348,348,11,0,0,0,0,0,10.0,0.0,10.0,0.0,482.9598275435103,308.91491503812847,0.0,2.3612693494254433,10.300035465000299,0.6347335417555682,1.9025235974301038,2.909266712436386,624.1818181818181,23.612693494254437,11.387011001270993,0.0,0.0,0.0,0.7214433779865875
Track_349,349,349,11,0,0,0,0,0,10.0,0.0,10.0,0.0,503.6056151012084,8.940791537253125,0.0,1.5476941054123021,7.271379287164293,0.292120692715308,0.9876004262522612,2.0398526125748866,474.27272727272725,15.476941054123023,7.271379287164293,0.0,0.0,0.0,0.798527339971298
Track_350,350,350,11,0,0,0,0,0,10.0,0.0,10.0,0.0,333.66508438258796,578.3197955873952,0.0,2.565638893471605,10.050438170783933,0.7427982160918571,1.8151748486015544,2.7374989908648453,1232.5454545454545,25.65638893471605,10.050438170783933,0.0,0.0,0.0,1.198900425575486
Track_351,351,351,10,0,0,0,0,0,9.0,0.0,9.0,16.17578341769869,165.03108913356115,442.7297882704809,0.0,2.0138331574334924,3.5354002620992757,1.2603678573287278,1.8436266135071802,0.7364184079724212,707.1,18.12449841690143,16.17578341769869,0.8924817142864748,1.7973092686331877,0.8924817142864748,0.7277624359001688
Track_352,352,352,4,0,0,0,0,0,3.0,0.0,3.0,5.079687265948514,230.94040465890302,9.67222750704258,0.0,2.4361041172094606,3.1692463026925974,2.0512342951608975,2.0878317537748874,0.6351833920967181,566.75,7.308312351628382,5.079687265948514,0.6950561253470093,1.6932290886495045,0.6950561253470093,1.754320297238515
Track_353,353,353,11,0,0,0,0,0,10.0,0.0,10.0,0.0,78.35627281162836,319.12915818889456,0.0,1.5602492018624226,5.708469107763342,0.1808661036873209,1.1780148987070114,1.540440856740841,887.1818181818181,15.602492018624224,5.708469107763342,0.0,0.0,0.0,1.585929755419796
Track_354,354,354,11,0,0,0,0,0,10.0,0.0,10.0,0.0,336.18125305086227,450.5764779436713,0.0,1.8627710533221298,8.725482244549337,0.36863445107661286,1.4190511802623897,2.4638836321903175,818.1818181818181,18.627710533221297,8.855753840424482,0.0,0.0,0.0,0.9695949568862505
Track_355,355,355,11,0,0,0,0,0,10.0,0.0,10.0,0.0,172.57798700651634,314.66518555201293,0.0,1.829816114397669,5.721753419707813,0.26841899018089493,1.7221657052643604,1.5532200892222285,966.2727272727273,18.298161143976692,5.721753419707813,0.0,0.0,0.0,1.18042324813052
Track_356,356,356,11,0,0,0,0,0,10.0,0.0,10.0,0.0,477.65382669422485,10.746790947595143,0.0,1.5620495555084362,3.4445166042942525,0.2988823668864517,1.3485262517865666,1.138717093421901,647.4545454545455,15.62049555508436,6.8011877253166375,0.0,0.0,0.0,0.872306257805577
Track_357,357,357,10,0,0,0,0,0,9.0,0.0,9.0,19.791322361076343,641.1770405163963,203.92145791752424,0.0,2.365544181452117,3.2659194579479935,1.3728821328256842,2.3164836613716595,0.5528322188296139,1415.5,21.28989763306905,19.791322361076343,0.9296109686471669,2.1990358178973715,0.9296109686471666,0.3536960497438983
Track_358,358,358,11,0,0,0,0,0,10.0,0.0,10.0,0.0,371.8300451015152,315.7948065251769,0.0,1.6587059855248247,5.9814251172947355,0.3752950704663477,1.5050275317650803,1.6416096233218191,854.0,16.58705985524825,5.9814251172947355,0.0,0.0,0.0,1.5310460738402902
Track_359,359,359,11,0,0,0,0,0,10.0,0.0,10.0,0.0,476.65657681561385,450.58688639885617,0.0,3.0417261471746544,10.221231874042983,0.7062438045389837,2.6713480938106167,2.838404281655856,734.4545454545455,30.41726147174654,10.221231874042983,0.0,0.0,0.0,1.7593323814943238
Track_360,360,360,11,0,0,0,0,0,10.0,0.0,10.0,0.0,531.8139757298057,14.048590883150721,0.0,2.021306958865892,8.783037551282545,0.3803178245558581,1.4723628247732927,2.4172177620719664,968.1818181818181,20.21306958865892,9.013618359009051,0.0,0.0,0.0,1.112518173698496
Track_361,361,361,11,0,0,0,0,0,10.0,0.0,10.0,0.0,51.14974257663969,324.97234140665665,0.0,2.1799394879817995,6.717273515584919,0.5011282857952454,1.5559323609325393,1.8270672219746915,1012.0909090909091,21.79939487981799,6.717273515584919,0.0,0.0,0.0,1.522647218729264
Track_362,362,362,11,0,0,0,0,0,10.0,0.0,10.0,0.0,196.79672762626598,194.96683452438918,0.0,2.217116246475365,7.812459203106776,0.30969343449676495,1.3815580066840736,2.4109120752308977,1466.2727272727273,22.17116246475365,7.812459203106776,0.0,0.0,0.0,1.5393805917429775
Track_363,363,363,10,0,0,0,0,0,9.0,0.0,9.0,16.97305540237362,655.2589887124486,334.6324134944661,0.0,1.9707759518926429,3.093213866491236,0.9442189742028427,2.0950365421603223,0.7506172403777979,1254.1,17.73698356703379,16.97305540237362,0.9569302095943746,1.8858950447081801,0.9569302095943747,0.4020625132251768
