,TRACK_INDEX,TRACK_ID,NUMBER_SPOTS,NUMBER_GAPS,NUMBER_SPLITS,NUMBER_MERGES,NUMBER_COMPLEX,LONGEST_GAP,TRACK_DURATION,TRACK_START,TRACK_STOP,TRACK_DISPLACEMENT,TRACK_X_LOCATION,TRACK_Y_LOCATION,TRACK_Z_LOCATION,TRACK_MEAN_SPEED,TRACK_MAX_SPEED,TRACK_MIN_SPEED,TRACK_MEDIAN_SPEED,TRACK_STD_SPEED,TRACK_MEAN_QUALITY,TOTAL_DISTANCE_TRAVELED,MAX_DISTANCE_TRAVELED,CONFINEMENT_RATIO,MEAN_STRAIGHT_LINE_SPEED,LINEARITY_OF_FORWARD_PROGRESSION,MEAN_DIRECTIONAL_CHANGE_RATE
332,332.0,332.0,11.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,10.0,3.5382014374306325,476.4557843491204,162.59093716601888,0.0,1.1965391564052328,2.944541753196374,0.18838224349009366,1.0447245693155893,0.8647761037232845,394.72727272727275,11.965391564052329,3.918573971112184,0.2957029378010883,0.35382014374306325,0.2957029378010883,0.855004239606615
333,333.0,333.0,5.0,0.0,0.0,0.0,0.0,0.0,4.0,6.0,10.0,2.262355920048771,554.2432568987812,451.9629155305821,0.0,2.0498282613526126,4.270501967370001,0.4569074982311869,2.6307100490831057,1.7575560521714813,414.8,8.19931304541045,4.6982062473863895,0.2759201786197345,0.5655889800121927,0.2759201786197345,2.7589950797831437
334,334.0,334.0,11.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,10.0,2.4901528328823677,101.28670777129204,453.3168332149458,0.0,2.1267676733869303,8.099490887938394,0.3060152481560527,0.9832072152005993,2.9626019216210326,673.9090909090909,21.267676733869305,7.524721810745472,0.11708626494763,0.24901528328823677,0.11708626494763001,1.7937448055321932
335,335.0,335.0,11.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,10.0,4.582763746823969,365.09278131428454,465.01828707423465,0.0,2.2147619547425346,6.817011283988332,0.15516558844622474,1.8642511110501518,2.2580765491569696,764.0,22.147619547425347,8.590876323866862,0.2069190206654382,0.4582763746823969,0.20691902066543824,1.997308072324675
336,336.0,336.0,11.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,10.0,1.888418589220071,415.2694179455542,459.39833521181555,0.0,3.823632593184222,12.8738573110606,0.6245449939467304,1.7389517076379073,4.812301225542112,801.6363636363636,38.23632593184222,11.246728288811115,0.04938807647435198,0.1888418589220071,0.04938807647435197,1.7182288332533535
337,337.0,337.0,10.0,1.0,0.0,0.0,0.0,1.0,10.0,0.0,10.0,8.759771414501598,220.26993110778653,460.41585546813985,0.0,0.9862025350120608,1.6817222139320784,0.34262495734971526,1.0462034348552198,0.4705686855286644,486.8,9.360828064037932,8.759771414501598,0.9357902265243553,0.8759771414501598,0.8882324982458568,0.43743692009513035
338,338.0,338.0,10.0,1.0,0.0,0.0,0.0,1.0,10.0,0.0,10.0,4.345074124666084,348.7603575246576,459.8935261890165,0.0,1.2007030001587962,2.379391029147859,0.040983021484687965,1.4822182844593923,0.8548098141944911,464.7,11.094409169955302,4.345074124666084,0.39164538265209753,0.4345074124666084,0.36187751043275784,1.4948153987587836
339,339.0,339.0,11.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,10.0,9.232309744393246,388.1779691385175,468.831586763606,0.0,3.20357464581303,10.648894240602571,0.7664621491963545,1.6788194696350707,3.909130354994688,959.0909090909091,32.0357464581303,10.754828347328864,0.288187751656094,0.9232309744393247,0.28818775165609395,1.1200063249219747
340,340.0,340.0,11.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,10.0,3.4502453047147874,615.1853534640736,458.913257254324,0.0,3.4387659105690425,13.322434540074646,0.49315254599027114,1.164712998653383,5.047876037283273,902.1818181818181,34.38765910569042,11.739357226498415,0.10033382307619323,0.34502453047147874,0.10033382307619321,1.331956474792696
341,341.0,341.0,11.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,10.0,8.561610350216405,289.08388541708285,461.7704303725114,0.0,2.159307753079602,6.480792861814092,0.5957655893190926,1.437860507668597,2.1287923324463227,667.6363636363636,21.593077530796016,8.561610350216405,0.39649792105853593,0.8561610350216405,0.39649792105853593,1.1500844066678928
342,342.0,342.0,11.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,10.0,7.8930978909014495,144.00594483792165,470.43411628170384,0.0,2.8362233310414333,8.708286279782431,0.5793780342681908,2.579873834048362,2.8883655333735465,899.4545454545455,28.362233310414332,7.8930978909014495,0.27829606380126565,0.7893097890901449,0.27829606380126565,1.8983574816202884
343,343.0,343.0,11.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,10.0,3.5866115734993667,438.97659553709343,465.2880457596479,0.0,2.3733114042663805,7.132255206147787,0.35559216076992906,1.7069791776235324,2.543953081459823,660.6363636363636,23.7331140426638,6.421056086054263,0.1511226705038327,0.35866115734993664,0.15112267050383268,1.987145002773216
344,344.0,344.0,8.0,0.0,0.0,0.0,0.0,0.0,7.0,3.0,10.0,4.067196733912343,515.516652679734,467.0344559326123,0.0,1.047643958731739,1.6493504529118386,0.41662308288857913,1.05206267048044,0.483852502521625,566.75,7.333507711122174,4.067196733912343,0.5546045486178375,0.5810281048446205,0.5546045486178376,1.5083749487815463
345,345.0,345.0,11.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,10.0,4.741513629611377,591.2417830998334,472.2856029770313,0.0,3.09393766608066,10.10781258032568,0.47399883096739964,1.3014511064315608,3.7329465485237057,891.1818181818181,30.9393766608066,9.932165532550004,0.15325175040187003,0.4741513629611377,0.15325175040187006,2.2305649386478485
346,346.0,346.0,11.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,10.0,5.334089145183262,197.0179210207483,166.2247060049714,0.0,3.8208562029855564,9.365961483600996,0.32647770082438066,5.093655912828538,3.1882896897938764,598.0909090909091,38.208562029855564,8.634655720623325,0.13960455096465788,0.5334089145183263,0.13960455096465788,1.4469152613355338
347,347.0,347.0,11.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,10.0,3.9001875464221096,316.05186696548776,295.28467790156446,0.0,1.5363970764066905,4.490716495360217,0.33686437745127995,1.0416244248568645,1.480363823220198,995.4545454545455,15.36397076406691,3.9001875464221096,0.25385283572289963,0.390018754642211,0.2538528357228997,1.2300266174508954
348,348.0,348.0,11.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,10.0,9.51986786968732,167.83369522891243,471.5995815177677,0.0,1.6041136520251023,3.8597381040644687,0.7136606571060377,1.2464141074316093,1.1490561680978597,628.8181818181819,16.041136520251026,9.51986786968732,0.5934659216738805,0.951986786968732,0.5934659216738807,1.290820497598756
349,349.0,349.0,10.0,1.0,0.0,0.0,0.0,1.0,10.0,0.0,10.0,8.725160121975064,310.3965814274373,474.2770222324236,0.0,1.0375399409715502,1.9530894906539487,0.2920904691552111,1.091085527473666,0.5114037876773999,779.7,9.629949937899163,8.725160121975064,0.9060441828089623,0.8725160121975064,0.8409469146609279,0.5003570285934176
