LABEL,ID,TRACK_ID,QUALITY,POSITION_X,POSITION_Y,POSITION_Z,POSITION_T,FRAME,RADIUS,VISIBILITY,MANUAL_SPOT_COLOR,MEAN_INTENSITY_CH1,MEDIAN_INTENSITY_CH1,MIN_INTENSITY_CH1,MAX_INTENSITY_CH1,TOTAL_INTENSITY_CH1,STD_INTENSITY_CH1,CONTRAST_CH1,SNR_CH1,ELLIPSE_X0,ELLIPSE_Y0,ELLIPSE_MAJOR,ELLIPSE_MINOR,ELLIPSE_THETA,ELLIPSE_ASPECTRATIO,AREA,PERIMETER,CIRCULARITY,SOLIDITY,SHAPE_INDEX
Label,Spot ID,Track ID,Quality,X,Y,Z,T,Frame,Radius,Visibility,Manual spot color,Mean intensity ch1,Median intensity ch1,Min intensity ch1,Max intensity ch1,Sum intensity ch1,Std intensity ch1,Contrast ch1,Signal/Noise ratio ch1,Ellipse center x0,Ellipse center y0,Ellipse long axis,Ellipse short axis,Ellipse angle,Ellipse aspect ratio,Area,Perimeter,Circularity,Solidity,Shape index
Label,Spot ID,Track ID,Quality,X,Y,Z,T,Frame,R,Visibility,Spot color,Mean ch1,Median ch1,Min ch1,Max ch1,Sum ch1,Std ch1,Ctrst ch1,SNR ch1,El. x0,El. y0,El. long axis,El. sh. axis,El. angle,El. a.r.,Area,Perim.,Circ.,Solidity,Shape index
,,,(quality),(pixel),(pixel),(pixel),(frame),,(pixel),,,(counts),(counts),(counts),(counts),(counts),(counts),,,(pixel),(pixel),(pixel),(pixel),(radians),,(pixel^2),(pixel),,,
ID6155,6155,165,868.0,452.2599694714749,383.4931310818546,0.0,9.0,9,16.674641992604855,1,,231.96666666666667,228.0,197.0,329.0,201811.0,19.25649154016683,-0.00789801403303422,-0.19179619908603196,0.22561757379344854,-0.2329572901519914,19.702041342616525,15.234818043393062,0.5082122873743786,1.2932245916229226,873.5000000000002,121.7616706476098,0.7403747121723234,0.9108446298227323,4.119828556752269
ID4204,4204,165,818.0,452.0435897435898,384.4733333333333,0.0,6.0,6,16.081877456451714,1,,232.84975369458127,229.0,196.0,359.0,189074.0,19.847124417862766,0.002292422560295564,0.053667135225252204,-0.31762207268165177,-0.3415653699550416,20.23658288417085,13.687404882612364,0.5851354827039557,1.4784820831798553,812.4999999999999,114.08882195979923,0.7844170811169537,0.9280411193603654,4.002500648525353
ID3965,3965,165,759.0,457.50043744531933,388.28827646544187,0.0,1.0,1,15.574085310927522,1,,223.70811518324606,219.0,184.0,309.0,170913.0,20.138833650940867,0.004248299027277889,0.09398345211104271,-0.07336986667075164,-0.07696276960432237,22.13637278576922,11.337341560208149,0.5988744209707475,1.9525188218253524,761.9999999999998,121.2102592272486,0.6517575567850843,0.9093078758949876,4.390984401963844
ID4238,4238,165,793.0,455.6629863301788,387.4221871713985,0.0,2.0,2,15.882713395407416,1,,227.249684741488,223.0,188.0,360.0,180209.0,22.02083960239542,0.004783328007741639,0.09825556423864126,0.1263372221197454,0.1292643549880858,21.059928921000335,12.736083958663407,0.6071103581962937,1.6535639203818877,792.5000000000002,116.37989813525583,0.7352807387735738,0.9209761766414878,4.134074866656372
ID3870,3870,165,778.0,451.38708981001724,383.1196027633851,0.0,7.0,7,15.675944377736434,1,,233.42396907216494,230.0,191.0,338.0,181137.0,19.417103008904217,-0.0034270049801652853,-0.08267926962552907,-0.2053442747205188,-0.5869955573046876,19.143495587668706,13.57649541224455,0.5128643481747917,1.4100469234794804,772.0000000000002,110.75175625514115,0.7909079131390959,0.9408897014015846,3.986042928776542
ID3008,3008,166,591.0,313.0479797979798,154.34511784511784,0.0,3.0,3,13.750493532712625,1,,226.45210084033613,224.0,188.0,288.0,134739.0,16.165463085154443,0.010473948528719263,0.2904046149517148,0.29880176488828497,0.14852785537275748,18.093094034829715,11.234246868816752,2.185375001273364,1.6105302158751094,594.0000000000001,98.10223108259683,0.775601321186434,0.9428571428571432,4.025183297451961
ID5634,5634,166,601.0,315.5918874172185,152.35402869757175,0.0,10.0,10,13.86575534383214,1,,304.8665568369028,303.0,256.0,371.0,185054.0,18.11761132448929,0.0015357956453390096,0.05160666553877417,0.541716514181626,-0.5002021053142724,18.228686671884414,11.585754964792926,2.0864321404598094,1.5733706372418708,603.9999999999999,99.72180157791252,0.7632495745317768,0.9610182975338103,4.057622560598641
ID2818,2818,166,1239.0,285.25856509471987,165.39399435711405,0.0,0.0,0,19.87117041874968,1,,291.75543041029766,291.0,233.0,355.0,362652.0,16.249207854958087,-0.016351073044255607,-0.5969292854431943,6.462599508597836E-4,1.4096961945078206,22.03148051646198,19.89546345984435,2.219121873551491,1.1073620155131756,1240.5,140.9401126894243,0.7847609853621614,0.9337598795634174,4.001623548474576
ID2787,2787,166,601.0,315.5918874172185,152.35402869757175,0.0,0.0,0,13.86575534383214,1,,304.8665568369028,303.0,256.0,371.0,185054.0,18.11761132448929,0.0015357956453390096,0.05160666553877417,0.541716514181626,-0.5002021053142724,18.228686671884414,11.585754964792926,2.0864321404598094,1.5733706372418708,603.9999999999999,99.72180157791252,0.7632495745317768,0.9610182975338103,4.057622560598641
ID2756,2756,166,1104.0,301.9545865341166,151.69656574785358,0.0,7.0,7,18.76725576802225,1,,228.37815884476535,226.0,194.0,296.0,253043.0,16.673780363811787,-0.0021019543870192665,-0.05770156628586563,2.443045782101738,0.5979271132451776,28.201665592976962,13.951804348095097,0.10661979531520172,2.0213633225746506,1106.5,146.85576668256232,0.6447320688017852,0.8992279561154001,4.414843324477842
ID2596,2596,166,1883.0,280.0275423728813,173.36458333333331,0.0,1.0,1,24.51467040600377,1,,213.74164456233422,211.0,174.0,293.0,402903.0,17.770792087977007,-0.012922057691525721,-0.3149144471880619,-0.16972489997296233,-0.05076707907919061,32.79946299360117,18.77691643603889,-0.7696674235588762,1.746797090210645,1888.0000000000005,171.96195726043675,0.802319032895317,0.9694480102695766,3.957595327451859
ID2791,2791,166,474.0,314.87834036568216,153.9258087201125,0.0,6.0,6,12.283276682185287,1,,232.99157894736842,231.0,197.0,279.0,110671.0,15.876100335021098,0.010397882615936367,0.3020500194965873,0.40935800664451844,0.14531804041612328,18.795695967496208,9.714370937701329,1.9445171773373011,1.9348340811807374,473.99999999999994,89.45931576562616,0.744281221041768,0.9604863221884498,4.109002460188539
ID5676,5676,166,986.0,301.0407972858354,151.6640373197625,0.0,8.0,8,17.6844412740571,1,,227.3719512195122,225.0,191.0,286.0,223734.0,15.409099643874425,-0.010390470674511139,-0.30985675843053,0.5365907794830037,-0.016332989636537405,26.06712422375069,13.299060619432822,0.24463346189591073,1.9600725923198625,982.5000000000001,133.9352238897739,0.6882604388634034,0.9268867924528303,4.272957059695176
ID2764,2764,166,991.0,285.04116465863456,167.07898259705487,0.0,4.0,4,17.805522925178455,1,,217.68951612903226,216.0,178.0,291.0,215948.0,14.679707602860876,-0.014809690008186516,-0.4458368288402094,-0.03821584696594039,0.08763515191894158,19.675302636059918,16.512855862737368,-1.1120486332959891,1.1915142238029748,996.0,115.21348908821689,0.9428932891133582,0.986627043090639,3.650679101137018
ID2637,2637,166,1096.0,285.16697094173134,169.52525483036663,0.0,2.0,2,18.67373771675994,1,,212.94165907019143,210.0,174.0,276.0,233597.0,15.423470898090516,-0.020394820786648712,-0.5748801743563052,-0.041196516720820614,0.12427830409357102,20.77493395378475,17.09241785634498,2.1935722195941696,1.215447347963867,1095.5000000000002,123.90668000629933,0.8966703409449217,0.9750778816199379,3.743592164133094
ID5647,5647,166,994.0,301.2061293031066,150.52619647355164,0.0,9.0,9,17.77421058830496,1,,225.64415322580646,223.0,186.0,298.0,223839.0,16.72528029955246,-0.013815811945247208,-0.378006313703489,0.37594347723817334,-9.296043539135725E-4,23.536593720146577,13.621136771887489,0.14416452729820795,1.7279463611820922,992.4999999999999,132.7516468716792,0.7077184936561902,0.9288722508189049,4.213807189450773
ID2546,2546,166,546.0,316.7821677263094,151.99682107175295,0.0,1.0,1,13.23743148591058,1,,219.42057761732852,216.0,180.0,288.0,121559.0,15.829734045620784,0.004338994575811848,0.11976847327731942,0.2143983984526871,-0.153448499718565,17.075844360068896,10.840592521890615,2.1612893088920964,1.575176294615568,550.5,95.88891127642819,0.7523681668140764,0.9378194207836457,4.0868596734553275
ID2578,2578,166,605.0,314.7824112303881,154.04472887420863,0.0,2.0,2,13.882962078903955,1,,223.30971993410213,220.0,187.0,310.0,135549.0,17.399678150943398,0.005451961160474543,0.13918352624530092,0.1420428201708176,-0.8100128233985514,20.552261099131343,10.442274607581803,2.151217228320719,1.9681785694669436,605.4999999999999,102.49116577354951,0.7243544717008572,0.9550473186119872,4.165137656247789
ID2706,2706,166,547.0,313.43150684931504,154.34870624048708,0.0,4.0,4,13.20131291522269,1,,227.49725776965266,225.0,181.0,295.0,124441.0,16.10205239612326,-6.308557879466415E-4,-0.01783729857078633,0.20075786479483534,-0.06452647014345364,18.21942588364041,9.912147703566802,2.080899498956553,1.838090636712799,547.5,96.75078470939658,0.7349960334305969,0.9327086882453152,4.134875469103467
ID2521,2521,166,500.0,290.33965402528275,155.23087159015304,0.0,5.0,5,12.628271971179553,1,,227.63147410358565,226.0,197.0,285.0,114271.0,15.417983557662714,-0.005162601175694094,-0.15323261071245078,-0.030831334616673096,0.06833307405510308,14.474821792499203,11.3759590512798,0.8184032514763373,1.2724045267085222,500.99999999999994,86.72087673724506,0.8371441951369422,0.9690522243713732,3.8744030412826573
ID3035,3035,166,992.0,285.31983805668017,168.8593117408907,0.0,3.0,3,17.733870630789692,1,,214.59251769464106,212.0,180.0,289.0,212232.0,14.822935527170456,-0.017601997407958876,-0.518781921113464,0.19507666914848734,-0.2664581433495369,19.41944932798293,16.613230767000633,-1.0716838969172606,1.16891468013292,988.0000000000001,114.98129189980526,0.9391012977374156,0.9860279441117766,3.6580422031558153
ID2526,2526,166,559.0,313.3651079136691,154.83363309352518,0.0,5.0,5,13.303394180365686,1,,232.69244604316546,230.0,183.0,299.0,129377.0,16.08694889706879,0.004854293525537288,0.1397531286531583,-0.2950948818233643,1.4547667608773411,19.25778810784017,10.46770975905943,-1.0873874072384924,1.8397327162394086,555.9999999999999,99.40356955316139,0.7070997691751113,0.9190082644628097,4.215650363283226
ID2783,2783,166,686.0,291.5062801932367,153.29565217391306,0.0,6.0,6,14.82004795764223,1,,220.70579710144926,219.0,181.0,289.0,152287.0,14.428507341707803,-0.009453168871322049,-0.2919609275379725,0.06989052323312255,0.1354231939654401,15.648318097341788,14.480948613818535,0.2287087458915953,1.080614158274775,690.0000000000001,98.32750238282944,0.8968275461383296,0.9801136363636366,3.743264042006873
ID4323,4323,167,814.0,560.9965149651497,483.39872898728987,0.0,0.0,0,16.086824965400158,1,,283.4451294697904,282.0,243.0,368.0,229874.0,15.401070520007027,1.712017450567601E-4,0.006300600255641527,-0.4921000375768491,0.2869173046088803,16.8747942068996,16.37281916825032,0.5715571233586394,1.030659047381571,812.9999999999998,107.4645284385551,0.8846472564697473,0.9795180722891563,3.7689455611228038
ID4983,4983,167,440.0,559.6394212701993,484.0937617437054,0.0,5.0,5,11.88151650769005,1,,219.00225733634312,218.0,192.0,261.0,97018.0,11.035216943606123,0.024799425497608087,0.9605068320235922,0.11938437252926552,0.2555440219974823,12.59291592105266,11.851515694789818,0.39476401161797847,1.0625574184227573,443.5,80.34386637397057,0.8633721460841686,0.9620390455531453,3.8150999058755444
ID4922,4922,167,783.0,560.2835662854723,483.9855993223211,0.0,1.0,1,15.82750392281244,1,,196.85514612452351,195.0,166.0,252.0,154925.0,12.717596485947487,-0.0046557546969799345,-0.14480665018476746,-0.33564095725682813,-0.09488626760273206,16.53676554140345,15.740344054635953,1.3909494945452605,1.050597463689679,786.9999999999997,104.59475887364611,0.9039923395063846,0.9837499999999996,3.728400494353786
ID4266,4266,167,838.0,559.7613908872902,484.8792965627498,0.0,4.0,4,16.293263794503588,1,,203.3800959232614,201.0,177.0,251.0,169619.0,12.71832197250528,-0.0023497442925328495,-0.0753270419802686,0.06705665688552384,0.058741175597690626,17.75871361043819,15.482249865626182,1.738485162800905,1.1470370110655708,834.0,110.4110178978358,0.8597082357975052,0.9608294930875576,3.8232208716756833
ID4493,4493,167,772.0,559.6244644387318,484.5299914310197,0.0,3.0,3,15.736743355948496,1,,199.97946084724006,198.0,169.0,268.0,155784.0,13.217464850977757,-0.006822876873312611,-0.20787777092347157,-0.24379065990472207,-0.025563798074311007,16.731751875784624,15.294628643839236,-1.1517681021850803,1.0939626103654547,778.0,104.10987520698932,0.9019980719096471,0.9810844892812108,3.7325198618071953
ID4926,4926,167,812.0,560.4083076923077,484.5726153846154,0.0,2.0,2,16.081877456451718,1,,198.90540540540542,197.0,172.0,253.0,161909.0,12.858665731668662,-0.004182930950777988,-0.1299516517401491,-0.04777304838028777,0.12242794905562952,17.002831743644258,15.504056303946733,-1.5645539987284673,1.0966698914345399,812.5000000000001,105.93510228929587,0.9098157550492303,0.9818731117824777,3.7164492395574946
ID4225,4225,168,699.0,281.0622174637164,395.01962883654534,0.0,1.0,1,14.93238344242959,1,,223.1457142857143,219.0,186.0,333.0,156202.0,20.37499439226363,-0.009040511869588642,-0.19982884053863798,1.2398310475808623,1.6066222616151857,19.68532080213029,13.131055323343976,0.9801145585124392,1.4991423246183684,700.5,100.83697015083452,0.865721947486309,0.9873150105708245,3.8099187859028296
ID3813,3813,168,702.0,281.71747388414053,395.5491452991453,0.0,0.0,0,14.948362455500636,1,,308.9842857142857,305.0,261.0,414.0,216289.0,22.029334946872826,-0.001036308469366944,-0.029100760990584326,0.07285904474854976,0.05126751535973926,16.632911456035288,13.603449271318167,0.8631720657132763,1.2226980910719836,701.9999999999999,103.36113363750678,0.825719323996763,0.9682758620689655,3.9011145946966463
ID4247,4247,168,686.0,280.45276162790697,394.13856589147287,0.0,2.0,2,14.798554040663838,1,,224.95029239766083,221.0,186.0,312.0,153866.0,18.313134040673777,-0.012919072140752995,-0.32153810374339353,-0.0874002563618232,-0.12491547561779152,16.529464309064522,13.912325588035511,1.0179463560665205,1.1881165520795265,688.0,100.39217152984098,0.8578248156444273,0.9758865248226952,3.8274156577215916
ID4104,4104,168,526.0,280.22816146326085,393.51135288552507,0.0,3.0,3,12.970226476362447,1,,238.08365019011407,234.0,196.0,372.0,125232.0,21.48879306551759,0.003767472086308075,0.08316957259015072,0.22595686633728798,-0.011259140597104303,15.141537691996215,11.868172212403072,0.952393121577842,1.2758104130113856,528.5000000000001,86.3898013080643,0.8898768429189235,0.9906279287722589,3.7578546613350743
ID3823,3823,168,438.0,282.35074626865674,387.37830080367394,0.0,4.0,4,11.773867479848787,1,,282.889400921659,282.0,223.0,374.0,122774.0,26.932157142046368,0.07883072858912346,1.535033169461541,0.039940665626875795,0.08343462315825678,13.061543682142844,10.976846835956595,1.3465886955416562,1.1899176400418978,435.5,77.43625416812425,0.9126607005773953,0.976457399103139,3.710652261492357
ID2193,2193,169,784.0,332.8055733504164,75.93326927183429,0.0,2.0,2,15.762007047532006,1,,219.2458386683739,217.0,181.0,282.0,171231.0,16.917401107298378,0.010291694316460424,0.2640388326627571,-0.1928080663607289,0.08384253462631217,27.705193986204094,9.423587786366808,-1.2399468347869675,2.9399836468107674,780.5,128.0089858047796,0.5985519609120614,0.958256599140577,4.581988586464791
ID2306,2306,169,762.0,332.53676953381483,77.32118625519807,0.0,1.0,1,15.568974864420477,1,,215.24702774108323,213.0,180.0,269.0,162942.0,16.07912009179852,0.003030963409180228,0.08090423087472084,0.02163850157995222,-0.13277788434918464,26.34256153785197,9.439017354365676,-1.254502771935457,2.790816093337107,761.5,123.8783020258557,0.6235758448787992,0.9572595851665621,4.489110441708728
ID2212,2212,169,763.0,333.6663366336634,70.23311331133114,0.0,5.0,5,15.528030743923116,1,,222.43559096945552,221.0,184.0,292.0,167494.0,16.55708717902241,-4.252714778935264E-4,-0.011431450154642815,0.11294794607241562,-0.09409263254851889,28.398558159495146,9.222207914314472,-1.3073325907466955,3.0793665056516066,757.5000000000001,132.2349063044861,0.54437763876818,0.9288779889638258,4.804572965416198
ID2436,2436,169,734.0,334.70357789855075,68.24411231884058,0.0,6.0,6,15.306079714651624,1,,223.66260162601625,221.0,183.0,293.0,165063.0,16.63418313539694,0.0038581481984337977,0.10335427540161952,-0.10681037761168675,0.6602816838070578,27.13959360522136,9.38360105434412,1.873273224468172,2.8922365143237987,735.9999999999999,121.94913611807644,0.6219138406019502,0.9589576547231269,4.495104795162253
ID5511,5511,169,789.0,332.7920918367347,78.53061224489795,0.0,10.0,10,15.797308339337176,1,,302.7088122605364,301.0,252.0,372.0,237021.0,19.146347444211877,0.002346265679104688,0.07401649834251324,-0.5861017209657531,0.6429230760711262,26.895609940028617,9.989400188950043,-1.1913546673907824,2.6924149029267728,784.0,126.22345541675921,0.6183662765868942,0.9400479616306955,4.5079805505985435
ID2280,2280,169,789.0,332.7920918367347,78.53061224489795,0.0,0.0,0,15.797308339337176,1,,302.7088122605364,301.0,252.0,372.0,237021.0,19.146347444211877,0.002346265679104688,0.07401649834251324,-0.5861017209657531,0.6429230760711262,26.895609940028617,9.989400188950043,-1.1913546673907824,2.6924149029267728,784.0,126.22345541675921,0.6183662765868942,0.9400479616306955,4.5079805505985435
ID5512,5512,169,811.0,333.9118609406953,67.88691206543967,0.0,8.0,8,16.106599803800595,1,,225.97163995067817,224.0,189.0,288.0,183263.0,17.75590139139158,0.007489751636666768,0.18922041387387756,-0.2967760138852489,1.02803923261699,30.035569686860537,9.368677126670875,-1.249899592197048,3.205956324543929,815.0,137.66711040267353,0.5403897206105052,0.9378596087456847,4.822268550310654
ID5498,5498,169,758.0,334.1297760210804,65.76987263943786,0.0,9.0,9,15.543397428281152,1,,224.958940397351,222.0,190.0,281.0,169844.0,16.85590857972857,-0.0010847496915921974,-0.028985578869744247,-0.04478813202722693,0.31334045124253024,26.914622434231237,9.335192806108344,1.9330547914634417,2.8831351417423385,759.0,126.38374886394502,0.5971303878662059,0.9440298507462686,4.587439455740563
ID2475,2475,169,780.0,332.78224940974457,73.85415325177077,0.0,3.0,3,15.72156565427609,1,,221.0608020698577,219.0,183.0,276.0,170880.0,16.0222538852405,0.011735185109795144,0.3200672354583877,-0.03957487860950614,0.08829636214222751,28.130549232097774,9.257736127545952,1.8616809894038127,3.038599161235182,776.5000000000002,129.72595689636458,0.579825830032942,0.9372359686179847,4.65539089465859
ID2283,2283,169,779.0,334.29046397263204,68.46429335043831,0.0,7.0,7,15.751906433199279,1,,224.93196405648268,223.0,183.0,286.0,175222.0,16.729720259701196,0.0013500986198379179,0.03625534484906451,-0.3044620558955845,0.19166251520433333,28.4102046767707,9.209349523092591,-1.2210674496815046,3.0849306572121797,779.5,136.34465002852343,0.526926184569975,0.9296362552176505,4.883487065186533
ID2286,2286,169,768.0,333.357481673135,72.08645968089694,0.0,4.0,4,15.686093905752006,1,,221.72833117723155,221.0,173.0,284.0,171396.0,16.484368068118517,0.006111753017476314,0.16341745936585347,-0.06313702956775888,0.1456281366081621,28.28919638227169,9.172620714752771,1.888409545208248,3.0840909334420425,773.0000000000001,128.1509638237354,0.5914875451749604,0.9467238211879976,4.6092697994396366
ID2595,2595,170,787.0,557.4158699808795,154.99373273847462,0.0,2.0,2,15.802344943431141,1,,205.056050955414,203.0,178.0,279.0,160969.0,12.507219025526904,-0.021540513699393842,-0.7218634249840855,0.33733697784871125,-0.14618725615464057,17.926645330371308,14.876085840563169,1.5227203965359606,1.2050646603214716,784.4999999999999,106.5780598444609,0.8678950109483615,0.9667282809611829,3.8051460978878144
